"date","hour","sample","sample_name","feature_name","feature_num","sample_num","cur_cover_rate","use_check_cover_rate","cur_fail_feature_count","max_fail_feature_count","sample_rate","alarm_threshold","pass","alarm","change_rate"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","dwn_adid_tagid_14d","112241","168237","0.6671600183075067","0.651561744504736","49","45","0.01","0.3","1","1","0.02393982448221728"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_adid_list_v1","14027","168237","0.08337642730196092","0.19476569341687552","49","45","0.01","0.3","0","1","0.5719142019354383"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","tagid_prefix","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_click_adid_list_v1","17749","168237","0.10549997919601514","0.27174176158613295","49","45","0.01","0.3","0","1","0.6117638357085015"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_tagid_actrank30","53053","168237","0.31534680242752783","0.2952898434054071","49","45","0.01","0.3","1","1","0.06792295593649758"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","r_tagid","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","video_onetrack_author","12040","168237","0.07156570790016464","0.0751403365189189","49","45","0.01","0.3","1","1","0.04757269909024468"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","clk_appid_tagid_14d","162094","168237","0.9634860345821668","0.9626741643710792","49","45","0.01","0.3","1","1","8.433489140305737E-4"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_download_adid_list_v1","7015","168237","0.04169712964448962","0.09746564305345803","49","45","0.01","0.3","0","1","0.5721863793416974"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc1_list_1h","51530","168237","0.3062940970178974","0.5000824294566699","49","45","0.01","0.3","0","1","0.38751277994173855"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_ad_behavior","105885","168237","0.6293799818113732","0.6233712131347131","49","45","0.01","0.3","1","1","0.009639150076315111"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","#imei#","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_onetrack_category","49928","168237","0.296771815950118","0.2997693141974721","49","45","0.01","0.3","1","1","0.00999934985133112"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_tagid_clkrank30","130872","168237","0.777902601686906","0.7584962983404867","49","45","0.01","0.3","1","1","0.025585231449221667"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_cb","0","168237","0.0","0.0","49","45","0.01","0.3","0","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_clkrank30","115903","168237","0.6889269304611946","0.7034857193048563","49","45","0.01","0.3","1","1","0.020695215900114985"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_upid_delivery_ctr_cross_neg_7d","167223","168237","0.99397278838781","0.990400617809162","49","45","0.01","0.3","1","1","0.0036067935685964174"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_tagid_dwnseq_30d","68847","168237","0.4092262700832754","0.3733030098048859","49","45","0.01","0.3","1","1","0.09623083483084002"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_ad_info","29691","168237","0.17648317552024825","0.311932180870339","49","45","0.01","0.3","0","1","0.4342258146375508"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_act_7d","48754","168237","0.28979356503028464","0.2967013192610624","49","45","0.01","0.3","1","1","0.023281845352024735"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_data_type","43580","168237","0.25903933141936675","0.5623281321264074","49","45","0.01","0.3","0","1","0.5393448831382021"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_appc1_list_v1","29190","168237","0.17350523368818987","0.42007273068123496","49","45","0.01","0.3","0","1","0.586963825509894"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_act_behavior","121156","168237","0.7201507397302614","0.7068934327821367","49","45","0.01","0.3","1","1","0.0187543218444507"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_dw_combine_life_adid_seq_v1","130613","168237","0.7763631068076583","0.8108237439319845","49","45","0.01","0.3","1","1","0.04250077452987976"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_appid_a_cnt_1h","4829","168237","0.028703555103811885","0.0962539770634089","49","45","0.01","0.3","0","1","0.7017935676060124"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_pay_appc2_count_list","3167","168237","0.01882463429566623","0.019343479445731684","49","45","0.01","0.3","1","1","0.026822741561107196"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_click_appclass","164078","168237","0.9752789219969448","0.9705789271520204","49","45","0.01","0.3","1","1","0.004842465371379513"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_v","0","168237","0.0","0.0","49","45","0.01","0.3","0","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_app_usage_info","9311","168237","0.05534454370917218","0.09212135590762335","49","45","0.01","0.3","0","1","0.3992213514022732"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_download_cnt_v1","6963","168237","0.04138804186950552","0.10269851943969845","49","45","0.01","0.3","0","1","0.596994756153156"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_active_adid_list_v1","5199","168237","0.03090283350273721","0.07216591715504775","49","45","0.01","0.3","0","1","0.5717807696347462"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","#raw_ad_id#","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc2_cnt_1h","51682","168237","0.3071975843601586","0.565492996832721","49","45","0.01","0.3","0","1","0.4567614699372997"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","union_devAppId","165839","168237","0.9857462983766948","0.983747631328683","49","45","0.01","0.3","1","1","0.0020316867704294273"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_user_payed_game_app_30d","3283","168237","0.019514137793707687","0.02008351131288237","49","45","0.01","0.3","1","1","0.02835029743078168"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_appid_list_v1","14025","168237","0.08336453931061538","0.19870620853008908","49","45","0.01","0.3","0","1","0.5804633386782582"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","game_did_paycall_pkglist","57766","168237","0.34336085403329825","0.34411408604028015","49","45","0.01","0.3","1","1","0.002188901987853349"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_pay_app_tag_count_list","3179","168237","0.01889596224373949","0.019343953649675057","49","45","0.01","0.3","1","1","0.023159247279477106"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_act_combine_life_adid_seq_v1","96487","168237","0.57351831047867","0.5914725188656202","49","45","0.01","0.3","1","1","0.03035510157155651"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_active_adid_list_v1","7904","168237","0.04698134179758317","0.08769574281078245","49","45","0.01","0.3","0","1","0.4642688425713788"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","r_billingtype","154770","168237","0.9199522102747908","0.9814882762195348","49","45","0.01","0.3","1","1","0.06269668974729549"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","game_did_open_pkglist","162627","168237","0.966654184275754","0.9656624125346118","49","45","0.01","0.3","1","1","0.0010270377393471542"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","context_info","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_download_cnt_v1","9887","168237","0.058768285216688365","0.11429179302918711","49","45","0.01","0.3","0","1","0.48580485388237377"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_click_appid","164078","168237","0.9752789219969448","0.9742599753912068","49","45","0.01","0.3","1","1","0.0010458672546090368"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_label","0","168237","0.0","0.0","49","45","0.01","0.3","0","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_title","154770","168237","0.9199522102747908","0.9440250221637976","49","45","0.01","0.3","1","1","0.0255001841305323"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_combine_ctr_tagid_neg_level_1d_h","70293","168237","0.4178212878261025","0.433685438103878","49","45","0.01","0.3","1","1","0.03657985462259331"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc2_list_1h","51188","168237","0.3042612504978096","0.6311023790929979","49","45","0.01","0.3","0","1","0.5178892354437246"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_interest","154759","168237","0.9198868263223904","0.9225969989035796","49","45","0.01","0.3","1","1","0.0029375475797234507"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_combine_ctr_tagid_ctr_level_1d_h","110280","168237","0.6555038427932024","0.6537845234818642","49","45","0.01","0.3","1","1","0.0026297950618065797"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_dwn_behavior","134713","168237","0.8007334890660199","0.7940625031846075","49","45","0.01","0.3","1","1","0.008401084114485076"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_cnt_v1","31377","168237","0.1865047522245404","0.45651184840983894","49","45","0.01","0.3","0","1","0.5914569295973595"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_content_info","1968","168237","0.011697783484013624","0.023068544499957627","49","45","0.01","0.3","0","1","0.49291193971795183"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_vb","0","168237","0.0","0.0","49","45","0.01","0.3","0","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_game_info","37887","168237","0.22520016405428056","0.23407861408099673","49","45","0.01","0.3","1","1","0.03792935147695301"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_download_appid_list_v1","17225","168237","0.10238532546348306","0.12602804802387094","49","45","0.01","0.3","1","1","0.18759889509603225"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_combine_ctr_tagid_ctr_cross_neg_1d_h","167881","168237","0.9978839375404934","0.9979669893769734","49","45","0.01","0.3","1","1","8.322102570926764E-5"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_download_appc1_list_v1","16697","168237","0.0992468957482599","0.23742240737660147","49","45","0.01","0.3","0","1","0.5819817647167834"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_upid_delivery_neg_level_7d","109299","168237","0.649672783038214","0.6485197674205454","49","45","0.01","0.3","1","1","0.0017779190019983876"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_cross_ad_behavior","32071","168237","0.19062988522144356","0.31512085719659444","49","45","0.01","0.3","0","1","0.39505786155400274"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","is_install","53623","168237","0.3187348799610074","0.32589640923420493","49","45","0.01","0.3","1","1","0.021974864006712325"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_topapp","163221","168237","0.97018491770538","0.9660072708298652","49","45","0.01","0.3","1","1","0.004324653655997772"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","extraData","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_search_info","2325","168237","0.013819789939192924","0.023494754129284444","49","45","0.01","0.3","0","1","0.4117925276788662"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_download_cnt_v1","17117","168237","0.10174337393082378","0.252038943285846","49","45","0.01","0.3","0","1","0.5963188362703412"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_appid_c_cnt_1h","14267","168237","0.084802986263426","0.1599953379257578","49","45","0.01","0.3","0","1","0.4699658917388149"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_adid_list_v1","31412","168237","0.18671279207308736","0.3082249915233428","49","45","0.01","0.3","0","1","0.39423214467361894"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","r_media","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_pkg_cnt_1h","51682","168237","0.3071975843601586","0.6919190396545419","49","45","0.01","0.3","0","1","0.5560209117622565"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","clk_adid_tagid_14d","162094","168237","0.9634860345821668","0.9579396697595726","49","45","0.01","0.3","1","1","0.0057898894864499605"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_tagid_dwnrank30","69321","168237","0.4120437240321689","0.3772304916904448","49","45","0.01","0.3","1","1","0.0922863689669388"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","upid_delivery","167318","168237","0.9945374679767232","0.9926910681307356","49","45","0.01","0.3","1","1","0.001859994418469585"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_appid_list_v1","30740","168237","0.18271842698098517","0.5153039296471345","49","45","0.01","0.3","0","1","0.6454161971826887"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","video_onetrack_topkeyword","4807","168237","0.02857278719901092","0.029622205497127005","49","45","0.01","0.3","1","1","0.035426744244883054"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","uaid_category_level_one","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_active_cnt_v1","7879","168237","0.04683274190576389","0.08633589267052164","49","45","0.01","0.3","0","1","0.4575518888246305"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_click_adid","164078","168237","0.9752789219969448","0.9741183371970134","49","45","0.01","0.3","1","1","0.0011914207500404472"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","dwn_appid_tagid_14d","112241","168237","0.6671600183075067","0.6526126248908284","49","45","0.01","0.3","1","1","0.022291008267135298"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_title_qieci","34784","168237","0.2067559454816717","0.1876789288429548","49","45","0.01","0.3","1","1","0.10164708822842906"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_click_cnt_v1","17554","168237","0.10434090003982475","0.16046391974557414","49","45","0.01","0.3","0","1","0.3497547597910859"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_info","154770","168237","0.9199522102747908","0.9645626805406226","49","45","0.01","0.3","1","1","0.046249425947962414"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_clk_7d","60051","168237","0.35694288414558034","0.3563818809884355","49","45","0.01","0.3","1","1","0.0015741629613405107"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_onetrack_keyword","46458","168237","0.2761461509656021","0.2769657286933177","49","45","0.01","0.3","1","1","0.002959130472864889"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_active_cnt_v1","5142","168237","0.030564025749389257","0.03701394288676192","49","45","0.01","0.3","1","1","0.17425641891503238"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_act_combine_life_adid_seq_v1","114066","168237","0.678007810410314","0.7170987644490103","49","45","0.01","0.3","1","1","0.054512650107174904"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ocpxDidRealTimeRecentListHash","14202","168237","0.08441662654469588","0.305260577483076","49","45","0.01","0.3","0","1","0.7234604375031819"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_open_appc2_count_list","111295","168237","0.6615369984010652","0.6597088388997827","49","45","0.01","0.3","1","1","0.002771161144864051"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_open_app_tag_count_list","111958","168237","0.6654778675321125","0.6606715206903047","49","45","0.01","0.3","1","1","0.007274941769528496"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_tagid_actseq_30d","53388","168237","0.3173380409779062","0.28639946533635474","49","45","0.01","0.3","1","1","0.10802595460580348"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appid_clkrank30","78512","168237","0.46667498826060855","0.4740875240500784","49","45","0.01","0.3","1","1","0.01563537408904032"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_info","168237","168237","1.0","1.0","49","45","0.01","0.3","1","1","0.0"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_sug_query","40722","168237","0.24205139178658677","0.2465798186205907","49","45","0.01","0.3","1","1","0.018364953220165015"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_upid_delivery_ctr_level_7d","71696","168237","0.4261607137550003","0.44521056176677953","49","45","0.01","0.3","1","1","0.042788400922434314"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_dwn_7d","45405","168237","0.2698871235221741","0.26345493251533947","49","45","0.01","0.3","1","1","0.024414767814074274"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_appid_dwn_7d","129683","168237","0.770835190831981","0.8245211918655044","49","45","0.01","0.3","1","1","0.06511172976895496"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_onetrack_author","50735","168237","0.30156862045804433","0.3016907127174798","49","45","0.01","0.3","1","1","4.046934635002346E-4"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_appc2_list_v1","13394","168237","0.07961387804109679","0.11183993375699024","49","45","0.01","0.3","1","1","0.2881444456674605"
"2023-12-04","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_tagid_clkseq_30d","130461","168237","0.775459619465397","0.7568352775467313","49","45","0.01","0.3","1","1","0.024608184199653292"
