"date","hour","sample","sample_name","feature_name","feature_num","sample_num","cur_cover_rate","use_check_cover_rate","cur_fail_feature_count","max_fail_feature_count","sample_rate","alarm_threshold","pass","alarm","change_rate"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_adid_list_v1","33163","150897","0.21977242754991816","0.22647893640233013","30","45","0.01","0.3","1","0","0.02961206441069711"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_pay_appc2_count_list","2560","150897","0.016965214682863144","0.01759327016127312","30","45","0.01","0.3","1","0","0.03569862070284542"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","union_devAppId","148956","150897","0.9871369212111571","0.9787396707650752","30","45","0.01","0.3","1","0","0.00857965677381618"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_download_cnt_v1","16246","150897","0.10766284286632603","0.07663138064809372","30","45","0.01","0.3","0","0","0.404944579567669"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","r_tagid","150897","150897","1.0","1.0","30","45","0.01","0.3","1","0","0.0"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_info","150897","150897","1.0","0.7653576747855692","30","45","0.01","0.3","0","0","0.3065786532815141"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_click_cnt_v1","53033","150897","0.3514516524516723","0.29685998653014245","30","45","0.01","0.3","1","0","0.18389701677085657"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_cnt_v1","33144","150897","0.21964651384719375","0.2187239589715219","30","45","0.01","0.3","1","0","0.004217895835508381"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","video_onetrack_topkeyword","4668","150897","0.030935008648283267","0.02924239378516915","30","45","0.01","0.3","1","0","0.05788222659023761"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_click_appclass","148491","150897","0.9840553490129028","0.9776973528228954","30","45","0.01","0.3","1","0","0.006503030995890553"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_combine_ctr_tagid_ctr_cross_neg_1d_h","138646","150897","0.91881216989072","0.9515416770561952","30","45","0.01","0.3","1","0","0.03439629388250333"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_appc2_list_v1","31540","150897","0.20901674652246235","0.1857506935563823","30","45","0.01","0.3","1","0","0.12525419162980375"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_interest","139679","150897","0.9256578990967348","0.9187808948737756","30","45","0.01","0.3","1","0","0.0074849229683906365"
"2023-12-24","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","game_did_open_pkglist","145766","150897","0.9659966732274332","0.9620817709212556","30","45","0.01","0.3","1","0","0.004069199130993914"
