"date","hour","sample","sample_name","feature_name","feature_num","sample_num","cur_cover_rate","use_check_cover_rate","cur_fail_feature_count","max_fail_feature_count","sample_rate","alarm_threshold","pass","alarm","change_rate"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ocpxDidRealTimeRecentListHash","70216","169888","0.4133075908834055","0.4228238018592585","38","45","0.01","0.3","1","0","0.02250632753881853"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_user_payed_game_app_30d","2872","169888","0.016905255226973066","0.018378156479654857","38","45","0.01","0.3","1","0","0.0801441240481511"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_download_cnt_v1","41064","169888","0.2417121868525146","0.2524987201594327","38","45","0.01","0.3","1","0","0.0427191603193365"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_appid_list_v1","98304","169888","0.5786400452062536","0.6073211192703492","38","45","0.01","0.3","1","0","0.047225550296281074"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_cnt_v1","99809","169888","0.5874988227538143","0.6053452924903617","38","45","0.01","0.3","1","0","0.029481471084259924"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","r_tagid","169888","169888","1.0","1.0","38","45","0.01","0.3","1","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_active_adid_list_v1","20326","169888","0.11964352985496328","0.0838979775973845","38","45","0.01","0.3","0","0","0.4260597606907407"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_clk_7d","44118","169888","0.259688736108495","0.17428116512967445","38","45","0.01","0.3","0","0","0.49005623135048926"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_appc2_list_v1","34628","169888","0.2038284045959691","0.2015763879456372","38","45","0.01","0.3","1","0","0.011172026015959952"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_open_app_tag_count_list","110119","169888","0.6481858636278018","0.6673373073038912","38","45","0.01","0.3","1","0","0.02869829614870937"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_adid_list_v1","99841","169888","0.5876871821435299","0.586703138572342","38","45","0.01","0.3","1","0","0.0016772427254819085"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_onetrack_author","48652","169888","0.28637690713882086","0.2837231184250417","38","45","0.01","0.3","1","0","0.00935344545946916"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_clkrank30","133697","169888","0.7869714164626107","0.5252789184342703","38","45","0.01","0.3","0","0","0.498197222169857"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","is_install","61352","169888","0.3611320399321906","0.2204073898655331","38","45","0.01","0.3","0","0","0.6384751897498142"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_appclass_usage","166307","169888","0.9789214070446411","0.9704466045527764","38","45","0.01","0.3","1","0","0.00873288901430119"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_dwn_7d","30868","169888","0.1816961763043888","0.13245059023033917","38","45","0.01","0.3","0","0","0.3718034475226476"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","dwn_appid_tagid_14d","94282","169888","0.5549656244113769","0.61392216534245","38","45","0.01","0.3","1","0","0.09603259868974888"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_appid_c_cnt_1h","70000","169888","0.4120361650028254","0.4155864607896622","38","45","0.01","0.3","1","0","0.008542857195325439"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_title","163682","169888","0.9634700508570352","0.7663083261462675","38","45","0.01","0.3","1","0","0.25728772347063705"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_onetrack_keyword","44797","169888","0.26368548690902244","0.25661076309927244","38","45","0.01","0.3","1","0","0.02756986388374157"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_game_info","43754","169888","0.2575461480504803","0.16475809374517664","38","45","0.01","0.3","0","0","0.5631775179968668"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_info_v2","163682","169888","0.9634700508570352","0.6749229146369145","38","45","0.01","0.3","0","0","0.4275260625509349"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","context_info","169888","169888","1.0","1.0","38","45","0.01","0.3","1","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_upid_delivery_ctr_cross_neg_7d","169200","169888","0.9959502731211152","0.9454891676000436","38","45","0.01","0.3","1","0","0.05337036874696087"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_vb","0","169888","0.0","0.0","38","45","0.01","0.3","0","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_click_adid_list_v1","47038","169888","0.27687653042004146","0.18385908213965435","38","45","0.01","0.3","0","0","0.5059170708234777"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","dwn_adid_tagid_14d","94282","169888","0.5549656244113769","0.6077285792005083","38","45","0.01","0.3","1","0","0.08681993342906996"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_search_info","7174","169888","0.04222782068186099","0.06727454956085874","38","45","0.01","0.3","0","0","0.3723061550392049"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_appc1_list_v1","34628","169888","0.2038284045959691","0.22273223279291415","38","45","0.01","0.3","1","0","0.08487244059785887"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_info","157518","169888","0.9271873234130722","0.9232580002936936","38","45","0.01","0.3","1","0","0.004255931839343627"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_realtime_click_adid_list_v1","56590","169888","0.3331018082501413","0.2138921026784223","38","45","0.01","0.3","0","0","0.5573357037447322"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc1_cnt_1h","150698","169888","0.8870432284799398","0.8830450237516565","38","45","0.01","0.3","1","0","0.004527747307036191"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_combine_ctr_tagid_neg_level_1d_h","11240","169888","0.06616123563759653","0.06751374370919991","38","45","0.01","0.3","1","0","0.020033077671251637"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_download_appid_list_v1","41042","169888","0.2415826897720851","0.23575693183827248","38","45","0.01","0.3","1","0","0.024710865926135653"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc2_list_1h","150086","169888","0.8834408551516293","0.880494828248965","38","45","0.01","0.3","1","0","0.0033458764414585713"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","act_adid_tagid_14d","82603","169888","0.4862203333961198","0.5088448004827439","38","45","0.01","0.3","1","0","0.04446241184966452"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","user_app_usage","163865","169888","0.9645472311169712","0.9576489179718596","38","45","0.01","0.3","1","0","0.007203384262910425"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","imei_appid_a_cnt_1h","23698","169888","0.13949190054624222","0.1455722953643145","38","45","0.01","0.3","1","0","0.04176890116938307"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","#raw_ad_id#","169888","169888","1.0","1.0","38","45","0.01","0.3","1","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_act_combine_life_adid_seq_v1","93919","169888","0.5528289225842908","0.4036184446496698","38","45","0.01","0.3","0","0","0.3696820101076695"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","video_context_info","0","169888","0.0","0.0","38","45","0.01","0.3","0","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_clk_combine_life_adid_seq_v1","153064","169888","0.9009700508570352","0.5846398919165552","38","45","0.01","0.3","0","0","0.5410683795515434"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_active_cnt_v1","36548","169888","0.21512996797890377","0.19820235801802844","38","45","0.01","0.3","1","0","0.08540569411053917"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","u_open_appc1_list_1h","150697","169888","0.8870373422490111","0.8835080026790942","38","45","0.01","0.3","1","0","0.003994688853088719"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_download_adid_list_v1","16671","169888","0.09812935581088718","0.0706753749565602","38","45","0.01","0.3","0","0","0.38845185994699344"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","extraData","169888","169888","1.0","1.0","38","45","0.01","0.3","1","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_adid_act_7d","33134","169888","0.1950343755886231","0.12906430086457746","38","45","0.01","0.3","0","0","0.5111411465612453"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc1_clk_combine_life_adid_seq_v1","158403","169888","0.9323966377848936","0.6821510853636326","38","45","0.01","0.3","0","0","0.3668476937009684"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_click_cnt_v1","47055","169888","0.27697659634582783","0.2197454652515876","38","45","0.01","0.3","1","0","0.2604428311124238"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","uaid_category_level_one","169888","169888","1.0","1.0","38","45","0.01","0.3","1","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_sug_category","38570","169888","0.2270319269165568","0.23075708980503923","38","45","0.01","0.3","1","0","0.016143221825295706"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","ad_prod_type","4625","169888","0.027223818044829536","0.027266363911506164","38","45","0.01","0.3","1","0","0.0015603791842106894"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_dw_combine_life_adid_seq_v1","113875","169888","0.6702945469956677","0.4740711968239088","38","45","0.01","0.3","0","0","0.4139111413778741"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_click_appc2_list_v1","92161","169888","0.5424809286117913","0.5728494914571409","38","45","0.01","0.3","1","0","0.05301316191815404"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_r_appid_combine_ctr_c","0","169888","0.0","0.0","38","45","0.01","0.3","0","0","0.0"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","union_upId","169888","169888","1.0","0.9999958844222776","38","45","0.01","0.3","1","0","4.115594660557402E-6"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","browser_sug_query","38574","169888","0.22705547184027125","0.2322146758034624","38","45","0.01","0.3","1","0","0.02221738977237476"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","realtime_cross_ad_behavior","100927","169888","0.5940796289320023","0.5947984549789942","38","45","0.01","0.3","1","0","0.001208520366814507"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_active_adid_list_v1","12822","169888","0.07547325296666038","0.05859845428675838","38","45","0.01","0.3","1","0","0.28797344375882683"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","combine_ctr_combine_seq_last_session_action","96553","169888","0.5683332548502543","0.4868439342613424","38","45","0.01","0.3","1","0","0.16738284048367677"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","map_appc2_realtime_active_cnt_v1","12812","169888","0.07541439065737426","0.05592373253994925","38","45","0.01","0.3","0","0","0.3485221252623261"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","video_onetrack_category","12170","169888","0.0716354304012055","0.07211680339002395","38","45","0.01","0.3","1","0","0.006674907458322545"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","match_tagid_appid_dwn_7d","118168","169888","0.6955641363721982","0.5715851182076152","38","45","0.01","0.3","1","0","0.21690385948703175"
"2023-12-22","20","MergeUnionSampleRTV1","MergeUnionSampleRTV1","did_game_pay_appc2_count_list","2794","169888","0.016446129214541343","0.018099749532641672","38","45","0.01","0.3","1","0","0.09136150282732568"
